Location,temperature_mean,temperature_std,temperature_min,temperature_max,humidity_mean,humidity_std,humidity_min,humidity_max,co2_mean,co2_std,co2_min,co2_max,pir_mean,pir_std,pir_min,pir_max,light_mean,light_std,light_min,light_max,CO2_Rank,Humidity_Rank,Light_Rank,Temperature_Rank,PIR_Rank,description
TY-1903,21.570050216450216,1.2723172875871904,0.0,28.2,31.479930735930736,12.163713086234981,0,73,8996.993212121211,22103.277371312754,0,65535,2.067116883116883,3.6558689948708647,0,27,127.6148225108225,186.42368760989046,0,2353,Hazardous,Good,Dim,Comfortable,Occupied,"The room TY-1903 has a mean temperature of 21.570050216450216°C with a standard deviation of 1.2723172875871904°C, ranging from 0.0°C to 28.2°C. The average humidity is 31.479930735930736% with a standard deviation of 12.163713086234981%, ranging from 0% to 73%. The average CO2 level is 8996.993212121211 ppm, and the room is generally considered Hazardous for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-1906,21.538205118568904,1.1414790050057528,17.8,26.4,30.066330940659174,11.330494625543809,7,67,646.8735014468789,470.4978540761268,386,65533,1.74223007253185,3.2925538501921774,0,29,106.90841444623999,83.30196092801731,1,2326,Average,Good,Dim,Comfortable,Occupied,"The room TY-1906 has a mean temperature of 21.538205118568904°C with a standard deviation of 1.1414790050057528°C, ranging from 17.8°C to 26.4°C. The average humidity is 30.066330940659174% with a standard deviation of 11.330494625543809%, ranging from 7% to 67%. The average CO2 level is 646.8735014468789 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-1909,22.020792595943078,1.12139027851079,18.2,26.3,30.49639887269058,12.039532535660191,6,75,611.0302355519989,224.1904513585527,348,3150,4.341741762638739,6.249574550327647,0,27,70.5282001322153,76.45273449766836,1,2249,Average,Good,Dark,Comfortable,Occupied,"The room TY-1909 has a mean temperature of 22.020792595943078°C with a standard deviation of 1.12139027851079°C, ranging from 18.2°C to 26.3°C. The average humidity is 30.49639887269058% with a standard deviation of 12.039532535660191%, ranging from 6% to 75%. The average CO2 level is 611.0302355519989 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-1910,22.110678205581067,1.2404831042479114,19.4,26.5,30.493712469092195,11.760729328887866,6,68,607.683009537266,226.41515536031204,361,3216,4.315436241610739,6.22771672666833,0,27,54.75135994348287,56.744458305942565,1,1069,Average,Good,Dark,Comfortable,Occupied,"The room TY-1910 has a mean temperature of 22.110678205581067°C with a standard deviation of 1.2404831042479114°C, ranging from 19.4°C to 26.5°C. The average humidity is 30.493712469092195% with a standard deviation of 11.760729328887866%, ranging from 6% to 68%. The average CO2 level is 607.683009537266 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-1911,22.004316223045237,1.1098266475012384,19.5,26.0,30.680384894949984,11.966256749401255,6,68,623.4988404693503,236.25334923104387,372,3262,3.849814821224603,6.676004225311901,0,28,36.26323076390572,40.58231089312343,1,1005,Average,Good,Dark,Comfortable,Occupied,"The room TY-1911 has a mean temperature of 22.004316223045237°C with a standard deviation of 1.1098266475012384°C, ranging from 19.5°C to 26.0°C. The average humidity is 30.680384894949984% with a standard deviation of 11.966256749401255%, ranging from 6% to 68%. The average CO2 level is 623.4988404693503 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-1912,22.031954448789186,1.0895843960857052,19.5,25.9,30.9525965562187,11.939522893461705,6,68,587.9546888934623,232.7203261842982,346,3234,2.4837758112094397,4.916609252941366,0,28,29.98892090279207,33.844399822672244,0,1060,Good,Good,Dark,Comfortable,Occupied,"The room TY-1912 has a mean temperature of 22.031954448789186°C with a standard deviation of 1.0895843960857052°C, ranging from 19.5°C to 25.9°C. The average humidity is 30.9525965562187% with a standard deviation of 11.939522893461705%, ranging from 6% to 68%. The average CO2 level is 587.9546888934623 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-1913,21.971410967344422,1.1007857250316735,19.6,25.8,30.603638867746728,11.878595420538236,6,69,515.8796346634772,597.3914077600086,275,65533,1.9499836903338046,4.080234526465686,0,27,26.42339893443514,36.25646327435251,0,2282,Good,Good,Dark,Comfortable,Occupied,"The room TY-1913 has a mean temperature of 21.971410967344422°C with a standard deviation of 1.1007857250316735°C, ranging from 19.6°C to 25.8°C. The average humidity is 30.603638867746728% with a standard deviation of 11.878595420538236%, ranging from 6% to 69%. The average CO2 level is 515.8796346634772 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2002,21.351008645533142,1.081531092347901,19.6,26.1,30.12143223717974,11.323458202456946,6,68,699.1605147842564,237.87116390542457,446,3378,2.798270893371758,4.731008178384099,0,29,94.89724053531246,86.90444891886453,1,1024,Average,Good,Dark,Comfortable,Occupied,"The room TY-2002 has a mean temperature of 21.351008645533142°C with a standard deviation of 1.081531092347901°C, ranging from 19.6°C to 26.1°C. The average humidity is 30.12143223717974% with a standard deviation of 11.323458202456946%, ranging from 6% to 68%. The average CO2 level is 699.1605147842564 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2004,21.76537764350453,39.88420597502142,0.0,6508.6,29.763859516616314,11.67410679984903,0,100,3770.8547960725077,14422.708593508292,0,65535,2.1614803625377643,4.729838278549912,0,27,153.2191087613293,211.93254179312078,1,2369,Hazardous,Average,Dim,Comfortable,Occupied,"The room TY-2004 has a mean temperature of 21.76537764350453°C with a standard deviation of 39.88420597502142°C, ranging from 0.0°C to 6508.6°C. The average humidity is 29.763859516616314% with a standard deviation of 11.67410679984903%, ranging from 0% to 100%. The average CO2 level is 3770.8547960725077 ppm, and the room is generally considered Hazardous for CO2 levels, Average for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2006,21.471021141568222,1.1268571699914025,17.3,26.3,30.310700768436746,11.274389773613244,7,67,621.7028328936805,250.32265148924142,375,3384,1.2336277095997248,2.835226848248762,0,29,109.8647016095118,80.96418842942995,1,2346,Average,Good,Dim,Comfortable,Occupied,"The room TY-2006 has a mean temperature of 21.471021141568222°C with a standard deviation of 1.1268571699914025°C, ranging from 17.3°C to 26.3°C. The average humidity is 30.310700768436746% with a standard deviation of 11.274389773613244%, ranging from 7% to 67%. The average CO2 level is 621.7028328936805 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2007,21.434034639079393,1.124150915597269,17.3,26.1,30.239722577395483,11.356557483549187,7,68,640.8255259793095,1302.5371988038614,291,65533,1.617187802704483,3.7885537031848595,0,29,98.57398581890038,136.11555701334768,1,2299,Average,Good,Dark,Comfortable,Occupied,"The room TY-2007 has a mean temperature of 21.434034639079393°C with a standard deviation of 1.124150915597269°C, ranging from 17.3°C to 26.1°C. The average humidity is 30.239722577395483% with a standard deviation of 11.356557483549187%, ranging from 7% to 68%. The average CO2 level is 640.8255259793095 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2008,21.590249823791996,1.1217890300570965,17.5,26.1,30.30867726525178,11.391514442295746,7,67,432.9944005012139,2388.2459539557863,0,65533,1.1259299866865065,3.3318208590831286,0,26,68.32430104158509,165.78904194031807,0,2298,Good,Good,Dark,Comfortable,Occupied,"The room TY-2008 has a mean temperature of 21.590249823791996°C with a standard deviation of 1.1217890300570965°C, ranging from 17.5°C to 26.1°C. The average humidity is 30.30867726525178% with a standard deviation of 11.391514442295746%, ranging from 7% to 67%. The average CO2 level is 432.9944005012139 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2009,22.110935246858475,1.152118960296118,18.1,26.3,30.859747304813567,11.72423932430449,6,74,578.5284282084735,233.8501845317719,194,6093,4.189452722653299,6.073333254464982,0,26,62.139737691409735,69.66533051154116,1,1482,Good,Good,Dark,Comfortable,Occupied,"The room TY-2009 has a mean temperature of 22.110935246858475°C with a standard deviation of 1.152118960296118°C, ranging from 18.1°C to 26.3°C. The average humidity is 30.859747304813567% with a standard deviation of 11.72423932430449%, ranging from 6% to 74%. The average CO2 level is 578.5284282084735 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2010,22.06971193415638,1.1184780556424008,19.5,26.2,30.989471879286693,11.56965489675854,6,67,516.8887174211249,219.69360422703193,285,2980,4.345027434842249,6.1867095991090215,0,27,62.66255144032922,67.05862563303589,1,2309,Good,Good,Dark,Comfortable,Occupied,"The room TY-2010 has a mean temperature of 22.06971193415638°C with a standard deviation of 1.1184780556424008°C, ranging from 19.5°C to 26.2°C. The average humidity is 30.989471879286693% with a standard deviation of 11.56965489675854%, ranging from 6% to 67%. The average CO2 level is 516.8887174211249 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2011,22.25407728272827,1.2770837522972398,19.4,27.1,30.585636688668867,11.447201639672784,6,67,590.2137307480748,235.2602675397176,346,3148,3.2942794279427945,5.542811709721393,0,27,46.224216171617165,52.10689262223805,1,2272,Good,Good,Dark,Comfortable,Occupied,"The room TY-2011 has a mean temperature of 22.25407728272827°C with a standard deviation of 1.2770837522972398°C, ranging from 19.4°C to 27.1°C. The average humidity is 30.585636688668867% with a standard deviation of 11.447201639672784%, ranging from 6% to 67%. The average CO2 level is 590.2137307480748 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2013,22.072253291187607,1.1272955818780517,19.5,26.1,30.831984438500815,11.767236062214234,6,68,459.7992983431172,440.241791454689,238,65533,2.2500607871061864,4.558234849838674,0,27,31.211990690888882,37.73318368023786,1,2333,Good,Good,Dark,Comfortable,Occupied,"The room TY-2013 has a mean temperature of 22.072253291187607°C with a standard deviation of 1.1272955818780517°C, ranging from 19.5°C to 26.1°C. The average humidity is 30.831984438500815% with a standard deviation of 11.767236062214234%, ranging from 6% to 68%. The average CO2 level is 459.7992983431172 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2102,21.48167783949435,1.0503291537597912,17.7,26.0,30.38230224095001,11.449248804086574,7,69,594.4253974334418,3805.7812690085134,0,65533,2.971231564834323,5.295032174194811,0,28,99.19222371193258,109.52591703567634,0,2311,Good,Good,Dark,Comfortable,Occupied,"The room TY-2102 has a mean temperature of 21.48167783949435°C with a standard deviation of 1.0503291537597912°C, ranging from 17.7°C to 26.0°C. The average humidity is 30.38230224095001% with a standard deviation of 11.449248804086574%, ranging from 7% to 69%. The average CO2 level is 594.4253974334418 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2103,21.530072633552013,1.0842797405387028,17.5,26.8,30.002499218994064,11.481229772693036,7,69,1261.791237113402,7256.054650574311,0,65533,1.6683067791315214,3.7187961744351523,0,27,118.61207435176507,133.9329779405406,1,2368,Hazardous,Good,Dim,Comfortable,Occupied,"The room TY-2103 has a mean temperature of 21.530072633552013°C with a standard deviation of 1.0842797405387028°C, ranging from 17.5°C to 26.8°C. The average humidity is 30.002499218994064% with a standard deviation of 11.481229772693036%, ranging from 7% to 69%. The average CO2 level is 1261.791237113402 ppm, and the room is generally considered Hazardous for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2104,21.58417285881893,1.1077748472875828,17.4,26.2,30.27739538521705,11.392896593466446,7,68,3460.4508799374266,13937.694413410443,0,65533,2.6457176378568636,5.271744723296234,0,28,95.05029331247556,122.9640137162133,1,2347,Hazardous,Good,Dark,Comfortable,Occupied,"The room TY-2104 has a mean temperature of 21.58417285881893°C with a standard deviation of 1.1077748472875828°C, ranging from 17.4°C to 26.2°C. The average humidity is 30.27739538521705% with a standard deviation of 11.392896593466446%, ranging from 7% to 68%. The average CO2 level is 3460.4508799374266 ppm, and the room is generally considered Hazardous for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
